freq,unit,age,geo,flags,TIME_PERIOD,values
A,NR,Y30-34,RS,,2019,2474
A,NR,Y30-34,RS,,2020,1958
A,NR,Y30-34,RS,,2021,2188
A,NR,Y30-34,RS,,2022,1931
A,NR,Y30-34,RU,,2006,277699
A,NR,Y30-34,RU,,2007,262125
A,NR,Y30-34,RU,,2008,283525
A,NR,Y30-34,RU,,2009,272883
A,NR,Y30-34,RU,,2013,242437
A,NR,Y30-34,RU,,2014,232717
A,NR,Y30-34,SE,,1961,507
A,NR,Y30-34,SE,,1962,558
A,NR,Y30-34,SE,,1963,604
A,NR,Y30-34,SE,,1964,783
A,NR,Y30-34,SE,,1965,882
A,NR,Y30-34,SE,,1966,894
A,NR,Y30-34,SE,,1967,1008
A,NR,Y30-34,SE,,1968,1591
A,NR,Y30-34,SE,,1969,2104
A,NR,Y30-34,SE,,1970,2449
A,NR,Y30-34,SE,,1971,2806
A,NR,Y30-34,SE,,1972,3494
A,NR,Y30-34,SE,,1973,3839
A,NR,Y30-34,SE,,1974,4723
A,NR,Y30-34,SE,,1975,5251
A,NR,Y30-34,SE,,1976,5694
A,NR,Y30-34,SE,,1977,5653
A,NR,Y30-34,SE,,1978,6266
A,NR,Y30-34,SE,,1979,6831
A,NR,Y30-34,SE,,1980,6710
A,NR,Y30-34,SE,,1981,6133
A,NR,Y30-34,SE,,1982,5758
A,NR,Y30-34,SE,,1983,5445
A,NR,Y30-34,SE,,1984,5185
A,NR,Y30-34,SE,,1985,4885
A,NR,Y30-34,SE,,1986,5147
A,NR,Y30-34,SE,,1987,5361
A,NR,Y30-34,SE,,1988,5794
A,NR,Y30-34,SE,,1989,5778
A,NR,Y30-34,SE,,1990,5733
A,NR,Y30-34,SE,,1991,5869
A,NR,Y30-34,SE,,1992,5988
A,NR,Y30-34,SE,,1993,6227
A,NR,Y30-34,SE,,1994,5974
A,NR,Y30-34,SE,,1995,6164
A,NR,Y30-34,SE,,1996,6496
A,NR,Y30-34,SE,,1997,6568
A,NR,Y30-34,SE,,1998,6463
A,NR,Y30-34,SE,,1999,6393
A,NR,Y30-34,SE,,2000,5928
A,NR,Y30-34,SE,,2001,5939
A,NR,Y30-34,SE,,2002,5895
A,NR,Y30-34,SE,,2003,6156
A,NR,Y30-34,SE,,2004,6045
A,NR,Y30-34,SE,,2005,5965
A,NR,Y30-34,SE,,2006,5851
A,NR,Y30-34,SE,,2008,5902
A,NR,Y30-34,SE,,2009,6019
A,NR,Y30-34,SE,,2010,6124
A,NR,Y30-34,SI,,1995,2569
A,NR,Y30-34,SI,,1996,2440
A,NR,Y30-34,SI,,1997,2311
A,NR,Y30-34,SI,,1998,2108
A,NR,Y30-34,SI,,1999,1939
A,NR,Y30-34,SI,,2000,1846
A,NR,Y30-34,SI,,2001,1635
A,NR,Y30-34,SI,,2002,1540
A,NR,Y30-34,SI,,2003,1435
A,NR,Y30-34,SI,,2004,1362
A,NR,Y30-34,SI,,2005,1293
A,NR,Y30-34,SI,,2006,1203
A,NR,Y30-34,SI,,2007,1203
A,NR,Y30-34,SI,,2008,1067
A,NR,Y30-34,SI,,2009,1127
A,NR,Y30-34,SI,,2010,1053
A,NR,Y30-34,SI,,2012,1056
A,NR,Y30-34,SI,,2013,1026
A,NR,Y30-34,SI,,2015,934
A,NR,Y30-34,SI,,2016,948
A,NR,Y30-34,SI,,2017,861
A,NR,Y30-34,SI,,2018,879
A,NR,Y30-34,SI,,2019,797
A,NR,Y30-34,SI,,2020,684
A,NR,Y30-34,SI,,2022,689
A,NR,Y30-34,SK,,1996,5285
A,NR,Y30-34,SK,,1999,3786
A,NR,Y30-34,SK,,2000,3764
A,NR,Y30-34,SK,,2001,3659
A,NR,Y30-34,SK,,2002,3458
A,NR,Y30-34,SK,,2003,3580
A,NR,Y30-34,SK,,2004,3516
A,NR,Y30-34,SK,,2005,3345
A,NR,Y30-34,SK,,2006,3495
A,NR,Y30-34,SK,,2007,3418
A,NR,Y30-34,SK,,2008,3321
A,NR,Y30-34,SK,,2009,3341
A,NR,Y30-34,SK,,2010,3194
A,NR,Y30-34,SK,,2011,2896
A,NR,Y30-34,SK,,2012,2835
A,NR,Y30-34,SK,,2013,2751
A,NR,Y30-34,SK,,2014,2546
A,NR,Y30-34,SK,,2015,2429
A,NR,Y30-34,SK,,2016,2297
A,NR,Y30-34,SK,,2017,2229
A,NR,Y30-34,SK,,2018,2103
A,NR,Y30-34,SK,,2019,1576
A,NR,Y30-34,SK,,2020,1447
A,NR,Y30-34,SK,,2021,1346
A,NR,Y30-34,SK,,2022,1427
A,NR,Y30-34,SK,,2023,1507
A,NR,Y30-34,UA,,2023,0
A,NR,Y30-34,UK,,1992,25307
A,NR,Y30-34,UK,,1995,28649
A,NR,Y30-34,UK,,1996,31326
A,NR,Y30-34,UK,,1997,32025
A,NR,Y30-34,UK,,1998,33539
A,NR,Y30-34,UK,,1999,30949
A,NR,Y30-34,UK,,2000,30092
A,NR,Y30-34,UK,,2001,30473
A,NR,Y30-34,UK,,2002,30239
A,NR,Y30-34,UK,,2003,30475
A,NR,Y30-34,UK,,2004,29372
A,NR,Y30-34,UK,,2005,29524
A,NR,Y30-34,UK,,2006,29770
A,NR,Y30-34,UK,,2007,28906
A,NR,Y30-34,UK,,2008,28648
A,NR,Y30-34,UK,,2009,28379
A,NR,Y30-34,UK,,2010,29637
A,NR,Y30-34,UK,,2011,31271
A,NR,Y30-34,UK,,2012,32139
A,NR,Y30-34,UK,p,2015,35346
A,NR,Y30-34,UK,,2016,36146
A,NR,Y35-39,AL,,2017,212
A,NR,Y35-39,AL,,2018,191
A,NR,Y35-39,AL,,2019,177
A,NR,Y35-39,AL,,2020,156
A,NR,Y35-39,AL,,2022,123
A,NR,Y35-39,AL,,2023,137
A,NR,Y35-39,AM,,2008,2399
A,NR,Y35-39,AM,,2009,2633
A,NR,Y35-39,AM,,2022,3033
A,NR,Y35-39,AM,,2023,2795
A,NR,Y35-39,AZ,,2006,3549
A,NR,Y35-39,AZ,,2007,3864
A,NR,Y35-39,AZ,,2010,4399
A,NR,Y35-39,AZ,,2012,4496
A,NR,Y35-39,AZ,,2013,4228
A,NR,Y35-39,AZ,,2014,4200
A,NR,Y35-39,AZ,,2015,4059
A,NR,Y35-39,AZ,,2016,5267
A,NR,Y35-39,AZ,,2018,5435
A,NR,Y35-39,BE,,1998,1601
A,NR,Y35-39,BE,,1999,1715
A,NR,Y35-39,BE,,2000,1870
A,NR,Y35-39,BE,,2001,1936
A,NR,Y35-39,BE,,2002,1976
A,NR,Y35-39,BE,,2003,2107
A,NR,Y35-39,BE,,2004,2094
A,NR,Y35-39,BE,,2005,2248
A,NR,Y35-39,BE,,2007,2375
A,NR,Y35-39,BE,,2008,2479
A,NR,Y35-39,BE,,2009,2389
A,NR,Y35-39,BE,,2010,2490
A,NR,Y35-39,BE,,2011,2454
A,NR,Y35-39,BG,,1995,9900
A,NR,Y35-39,BG,,1996,10587
A,NR,Y35-39,BG,,1999,8107
A,NR,Y35-39,BG,,2000,6583
A,NR,Y35-39,BG,,2001,5348
A,NR,Y35-39,BG,,2002,6100
A,NR,Y35-39,BG,,2003,5790
A,NR,Y35-39,BG,,2004,6126
A,NR,Y35-39,BG,,2005,5350
A,NR,Y35-39,BG,,2006,4976
A,NR,Y35-39,BG,,2007,4888
A,NR,Y35-39,BG,,2008,5106
A,NR,Y35-39,BG,,2009,5114
A,NR,Y35-39,BG,,2010,4948
A,NR,Y35-39,BG,,2011,5112
A,NR,Y35-39,BG,,2012,5027
A,NR,Y35-39,BG,,2013,5275
A,NR,Y35-39,BG,,2014,4885
A,NR,Y35-39,BG,,2015,4986
A,NR,Y35-39,BG,,2016,4616
A,NR,Y35-39,BG,,2017,4229
A,NR,Y35-39,BG,,2018,4173
A,NR,Y35-39,BG,,2019,3971
A,NR,Y35-39,BG,,2020,3476
A,NR,Y35-39,BG,,2021,3479
A,NR,Y35-39,BY,,2006,7867
A,NR,Y35-39,BY,,2007,6320
A,NR,Y35-39,BY,,2008,5919
A,NR,Y35-39,BY,,2009,5144
A,NR,Y35-39,BY,,2011,4623
A,NR,Y35-39,BY,,2012,4227
A,NR,Y35-39,BY,,2013,4771
A,NR,Y35-39,BY,,2014,4587
A,NR,Y35-39,BY,,2015,4481
A,NR,Y35-39,BY,,2016,4659
A,NR,Y35-39,BY,,2017,4636
A,NR,Y35-39,BY,,2018,4567
A,NR,Y35-39,CH,,2007,1530
A,NR,Y35-39,CH,,2008,1508
A,NR,Y35-39,CH,,2009,1554
A,NR,Y35-39,CH,,2010,1672
A,NR,Y35-39,CH,,2011,1727
A,NR,Y35-39,CH,,2012,1737
A,NR,Y35-39,CH,,2013,1726
A,NR,Y35-39,CH,,2014,1700
A,NR,Y35-39,CH,,2015,1789
A,NR,Y35-39,CH,,2016,1802
A,NR,Y35-39,CH,,2017,1800
A,NR,Y35-39,CH,,2018,1892
A,NR,Y35-39,CH,,2019,1770
A,NR,Y35-39,CH,,2020,2029
A,NR,Y35-39,CZ,,1995,7119
A,NR,Y35-39,CZ,,1996,6418
A,NR,Y35-39,CZ,,1997,6132
A,NR,Y35-39,CZ,,1998,5791
A,NR,Y35-39,CZ,,1999,5783
A,NR,Y35-39,CZ,,2000,5382
A,NR,Y35-39,CZ,,2001,5121
A,NR,Y35-39,CZ,,2002,4996
A,NR,Y35-39,CZ,,2003,4675
A,NR,Y35-39,CZ,,2004,4462
A,NR,Y35-39,CZ,,2005,4293
A,NR,Y35-39,CZ,,2006,4302
A,NR,Y35-39,CZ,,2007,4345
A,NR,Y35-39,CZ,,2008,4644
A,NR,Y35-39,CZ,,2009,4770
A,NR,Y35-39,CZ,,2010,5066
A,NR,Y35-39,CZ,,2011,5153
A,NR,Y35-39,CZ,,2012,5071
A,NR,Y35-39,CZ,,2013,5122
A,NR,Y35-39,CZ,,2014,4937
A,NR,Y35-39,CZ,,2015,4477
A,NR,Y35-39,CZ,,2016,4430
A,NR,Y35-39,CZ,,2017,4006
A,NR,Y35-39,CZ,,2018,3794
A,NR,Y35-39,CZ,,2019,3606
A,NR,Y35-39,CZ,,2020,3410
A,NR,Y35-39,CZ,,2022,3361
A,NR,Y35-39,DE,,1992,17988
A,NR,Y35-39,DE,,1993,17201
A,NR,Y35-39,DE,,1994,16534
A,NR,Y35-39,DE,,1995,16274
A,NR,Y35-39,DE,,1996,20867
A,NR,Y35-39,DE,,1997,21175
A,NR,Y35-39,DE,,1999,22193
A,NR,Y35-39,DE,,2000,22359
A,NR,Y35-39,DE,,2001,22091
A,NR,Y35-39,DE,,2002,21405
A,NR,Y35-39,DE,,2003,20869
A,NR,Y35-39,DE,,2004,20994
A,NR,Y35-39,DE,,2005,19978
A,NR,Y35-39,DE,,2006,19106
A,NR,Y35-39,DE,,2007,18132
A,NR,Y35-39,DE,,2008,17259
A,NR,Y35-39,DE,,2009,16174
A,NR,Y35-39,DE,,2010,15965
A,NR,Y35-39,DE,,2011,15655
A,NR,Y35-39,DE,,2012,15469
A,NR,Y35-39,DE,,2014,15838
A,NR,Y35-39,DE,,2015,16368
A,NR,Y35-39,DE,,2016,16790
A,NR,Y35-39,DE,,2017,17643
A,NR,Y35-39,DE,,2018,17652
A,NR,Y35-39,DE,,2020,18655
A,NR,Y35-39,DE,,2022,19675
A,NR,Y35-39,DE,,2023,20499
A,NR,Y35-39,DE_TOT,,1999,22193
A,NR,Y35-39,DE_TOT,,2000,22359
A,NR,Y35-39,DE_TOT,,2001,22091
A,NR,Y35-39,DE_TOT,,2002,21405
A,NR,Y35-39,DE_TOT,,2003,20869
A,NR,Y35-39,DE_TOT,,2004,20994
A,NR,Y35-39,DE_TOT,,2005,19978
A,NR,Y35-39,DE_TOT,,2006,19106
A,NR,Y35-39,DE_TOT,,2007,18132
A,NR,Y35-39,DE_TOT,,2008,17259
A,NR,Y35-39,DE_TOT,,2009,16174
A,NR,Y35-39,DE_TOT,,2010,15965
A,NR,Y35-39,DE_TOT,,2011,15655
A,NR,Y35-39,DE_TOT,,2012,15469
A,NR,Y35-39,DE_TOT,,2013,15452
A,NR,Y35-39,DE_TOT,,2014,15838
A,NR,Y35-39,DE_TOT,,2015,16368
A,NR,Y35-39,DE_TOT,,2016,16790
A,NR,Y35-39,DE_TOT,,2017,17643
A,NR,Y35-39,DE_TOT,,2018,17652
A,NR,Y35-39,DE_TOT,,2023,20499
A,NR,Y35-39,DK,,1992,2158
A,NR,Y35-39,DK,,1994,2109
A,NR,Y35-39,DK,,1995,2292
A,NR,Y35-39,DK,,1996,2444
A,NR,Y35-39,DK,,1997,2382
A,NR,Y35-39,DK,,1998,2403
A,NR,Y35-39,DK,,1999,2619
A,NR,Y35-39,DK,,2000,2517
A,NR,Y35-39,DK,,2001,2668
A,NR,Y35-39,DK,,2002,2753
A,NR,Y35-39,DK,,2003,2809
A,NR,Y35-39,DK,,2004,2630
A,NR,Y35-39,DK,,2005,2604
A,NR,Y35-39,DK,,2006,2373
A,NR,Y35-39,DK,,2013,2162
A,NR,Y35-39,DK,,2014,2045
A,NR,Y35-39,EE,,1995,2305
A,NR,Y35-39,EE,,1996,2456
A,NR,Y35-39,EE,,1997,2329
A,NR,Y35-39,EE,,1998,2206
A,NR,Y35-39,EE,,1999,1981
A,NR,Y35-39,EE,,2007,1333
A,NR,Y35-39,EE,,2008,1325
A,NR,Y35-39,EE,,2009,1195
A,NR,Y35-39,EE,,2010,1112
A,NR,Y35-39,EE,,2011,1051
A,NR,Y35-39,EE,,2012,975
A,NR,Y35-39,EE,,2013,971
A,NR,Y35-39,EE,,2014,900
A,NR,Y35-39,EE,,2015,833
A,NR,Y35-39,EE,,2016,795
A,NR,Y35-39,EE,,2017,752
A,NR,Y35-39,EE,,2018,734
A,NR,Y35-39,EE,,2019,717
A,NR,Y35-39,EE,,2020,678
A,NR,Y35-39,EE,,2021,673
A,NR,Y35-39,EE,,2022,719
A,NR,Y35-39,ES,,1990,4982
A,NR,Y35-39,ES,,1991,5346
A,NR,Y35-39,ES,,1992,5909
A,NR,Y35-39,ES,,1993,5815
A,NR,Y35-39,ES,,1994,6259
A,NR,Y35-39,ES,,1995,6259
A,NR,Y35-39,ES,,1996,6781
A,NR,Y35-39,ES,,1997,6496
A,NR,Y35-39,ES,,1998,6871
A,NR,Y35-39,ES,,1999,7310
A,NR,Y35-39,ES,,2000,7810
A,NR,Y35-39,ES,,2001,8654
A,NR,Y35-39,ES,,2002,9507
A,NR,Y35-39,ES,,2003,9948
A,NR,Y35-39,ES,,2004,10572
A,NR,Y35-39,ES,,2005,11359
A,NR,Y35-39,ES,,2006,13037
A,NR,Y35-39,ES,,2007,14054
A,NR,Y35-39,ES,,2008,14944
A,NR,Y35-39,ES,,2009,15318
A,NR,Y35-39,ES,,2010,16204
A,NR,Y35-39,ES,,2011,17918
A,NR,Y35-39,ES,,2012,17389
A,NR,Y35-39,ES,,2013,18230
A,NR,Y35-39,ES,,2015,17117
A,NR,Y35-39,ES,,2017,17037
A,NR,Y35-39,ES,,2018,16953
A,NR,Y35-39,ES,,2019,17331
A,NR,Y35-39,ES,,2020,15738
A,NR,Y35-39,ES,,2021,16187
A,NR,Y35-39,ES,,2022,16454
A,NR,Y35-39,ES,,2023,16697
A,NR,Y35-39,FI,,1982,1703
A,NR,Y35-39,FI,,1983,1778
A,NR,Y35-39,FI,,1984,1951
A,NR,Y35-39,FI,,1985,2000
A,NR,Y35-39,FI,,1986,1882
A,NR,Y35-39,FI,,1987,1723
A,NR,Y35-39,FI,,1988,1376
A,NR,Y35-39,FI,,1989,1620
A,NR,Y35-39,FI,,1990,1501
A,NR,Y35-39,FI,,1991,1548
A,NR,Y35-39,FI,,1993,1388
A,NR,Y35-39,FI,,1995,1291
A,NR,Y35-39,FI,,1996,1406
A,NR,Y35-39,FI,,1997,1377
A,NR,Y35-39,FI,,1998,1510
A,NR,Y35-39,FI,,1999,1443
A,NR,Y35-39,FI,,2000,1467
A,NR,Y35-39,FI,,2001,1397
A,NR,Y35-39,FI,,2002,1402
A,NR,Y35-39,FI,,2003,1455
A,NR,Y35-39,FI,,2004,1404
A,NR,Y35-39,FI,,2005,1364
A,NR,Y35-39,FI,,2006,1322
A,NR,Y35-39,FI,,2007,1228
A,NR,Y35-39,FI,,2008,1154
A,NR,Y35-39,FI,,2009,1091
A,NR,Y35-39,FI,,2010,1170
A,NR,Y35-39,FI,,2011,1154
A,NR,Y35-39,FI,,2012,1138
A,NR,Y35-39,FI,,2013,1254
A,NR,Y35-39,FI,,2014,1210
A,NR,Y35-39,FI,,2015,1205
A,NR,Y35-39,FI,,2016,1266
A,NR,Y35-39,FI,,2017,1303
A,NR,Y35-39,FI,,2018,1227
A,NR,Y35-39,FI,,2019,1301
A,NR,Y35-39,FI,,2020,1296
A,NR,Y35-39,FI,,2021,1243
A,NR,Y35-39,FI,,2022,1211
A,NR,Y35-39,FI,,2023,1280
A,NR,Y35-39,FR,,1990,29249
A,NR,Y35-39,FR,,1991,29684
A,NR,Y35-39,FR,,1992,28365
A,NR,Y35-39,FR,,1993,28697
A,NR,Y35-39,FR,,1994,28641
A,NR,Y35-39,FR,,1995,27351
A,NR,Y35-39,FR,,1996,28824
A,NR,Y35-39,FR,,1997,29683
A,NR,Y35-39,FR,,1998,30421
A,NR,Y35-39,FR,,1999,30911
A,NR,Y35-39,FR,,2001,31408
A,NR,Y35-39,FR,,2002,31496
A,NR,Y35-39,FR,,2003,30686
A,NR,Y35-39,FR,,2004,31599
A,NR,Y35-39,FR,,2005,30270
A,NR,Y35-39,FR,,2007,31698
A,NR,Y35-39,FR,,2014,30877
A,NR,Y35-39,FR,,2015,30988
A,NR,Y35-39,FR,,2016,31593
A,NR,Y35-39,FR,,2017,32759
A,NR,Y35-39,FR,,2018,35419
A,NR,Y35-39,FR,,2019,37877
A,NR,Y35-39,FR,b,2020,35861
A,NR,Y35-39,FR,,2021,36731
A,NR,Y35-39,FR,p,2022,38430
A,NR,Y35-39,FX,,1990,28320
A,NR,Y35-39,FX,,1991,28657
A,NR,Y35-39,FX,,1992,27361
A,NR,Y35-39,FX,,1993,27494
A,NR,Y35-39,FX,,1994,27451
A,NR,Y35-39,FX,,1995,25999
A,NR,Y35-39,FX,,1996,27117
A,NR,Y35-39,FX,,1997,27917
A,NR,Y35-39,FX,,1998,28595
A,NR,Y35-39,FX,,1999,29057
A,NR,Y35-39,FX,,2001,29321
A,NR,Y35-39,FX,,2002,29365
A,NR,Y35-39,FX,,2003,28621
A,NR,Y35-39,FX,,2004,29706
A,NR,Y35-39,FX,,2005,28407
A,NR,Y35-39,FX,,2007,29851
A,NR,Y35-39,GE,,2006,2147
A,NR,Y35-39,GE,,2007,2869
A,NR,Y35-39,GE,,2011,3923
A,NR,Y35-39,GE,,2013,6412
A,NR,Y35-39,GE,,2015,5260
A,NR,Y35-39,GE,,2016,4743
A,NR,Y35-39,GE,,2017,4637
A,NR,Y35-39,GE,,2018,4304
A,NR,Y35-39,GE,,2020,4056
A,NR,Y35-39,GE,,2021,3757
A,NR,Y35-39,GE,,2022,3630
A,NR,Y35-39,GE,,2023,3325
A,NR,Y35-39,HR,,1997,2185
A,NR,Y35-39,HR,,1998,1977
A,NR,Y35-39,HR,,1999,1764
A,NR,Y35-39,HR,,2001,1447
A,NR,Y35-39,HR,,2002,1408
A,NR,Y35-39,HR,,2003,1273
A,NR,Y35-39,HR,,2004,1091
A,NR,Y35-39,HR,,2006,922
A,NR,Y35-39,HR,,2007,926
A,NR,Y35-39,HR,,2008,887
A,NR,Y35-39,HR,,2009,898
A,NR,Y35-39,HR,,2010,771
A,NR,Y35-39,HR,,2011,940
A,NR,Y35-39,HR,,2012,696
A,NR,Y35-39,HR,,2013,685
A,NR,Y35-39,HR,,2014,693
A,NR,Y35-39,HR,,2015,671
A,NR,Y35-39,HR,,2016,571
A,NR,Y35-39,HR,,2017,550
A,NR,Y35-39,HR,,2018,589
A,NR,Y35-39,HR,,2019,606
A,NR,Y35-39,HR,,2020,627
A,NR,Y35-39,HR,,2021,641
A,NR,Y35-39,HR,,2022,678
A,NR,Y35-39,HR,,2023,645
A,NR,Y35-39,HU,,1995,11137
A,NR,Y35-39,HU,,1996,10623
A,NR,Y35-39,HU,,1997,9983
A,NR,Y35-39,HU,,1998,8714
A,NR,Y35-39,HU,,1999,8464
A,NR,Y35-39,HU,,2000,7488
A,NR,Y35-39,HU,,2001,7231
A,NR,Y35-39,HU,,2002,7475
A,NR,Y35-39,HU,,2003,7681
A,NR,Y35-39,HU,,2004,7701
A,NR,Y35-39,HU,,2005,7531
A,NR,Y35-39,HU,,2006,7369
A,NR,Y35-39,HU,,2007,7205
A,NR,Y35-39,HU,,2008,7136
A,NR,Y35-39,HU,,2009,7161
A,NR,Y35-39,HU,,2010,6962
A,NR,Y35-39,HU,,2011,7231
A,NR,Y35-39,HU,,2012,6952
A,NR,Y35-39,HU,,2013,6624
A,NR,Y35-39,HU,,2014,6066
A,NR,Y35-39,HU,,2015,5566
A,NR,Y35-39,HU,,2016,5196
A,NR,Y35-39,HU,,2017,4460
A,NR,Y35-39,HU,,2018,4073
A,NR,Y35-39,HU,,2019,3667
A,NR,Y35-39,HU,,2020,3334
A,NR,Y35-39,HU,,2021,2975
A,NR,Y35-39,HU,,2022,2917
A,NR,Y35-39,HU,,2023,2851
A,NR,Y35-39,IS,,1980,57
A,NR,Y35-39,IS,,1987,72
A,NR,Y35-39,IS,,1988,69
A,NR,Y35-39,IS,,1989,67
A,NR,Y35-39,IS,,1990,89
A,NR,Y35-39,IS,,1991,61
A,NR,Y35-39,IS,,1992,78
A,NR,Y35-39,IS,,1995,90
A,NR,Y35-39,IS,,1996,102
A,NR,Y35-39,IS,,1998,100
A,NR,Y35-39,IS,,1999,97
A,NR,Y35-39,IS,,2000,93
A,NR,Y35-39,IS,,2003,109
A,NR,Y35-39,IS,,2004,99
A,NR,Y35-39,IS,,2006,82
A,NR,Y35-39,IS,,2008,107
A,NR,Y35-39,IS,,2009,107
A,NR,Y35-39,IS,,2011,109
A,NR,Y35-39,IS,,2017,122
A,NR,Y35-39,IS,,2018,160
A,NR,Y35-39,IT,,1980,34787
A,NR,Y35-39,IT,,1981,35294
A,NR,Y35-39,IT,,1982,38660
A,NR,Y35-39,IT,,1983,39996
A,NR,Y35-39,IT,,1984,41884
A,NR,Y35-39,IT,,1985,38853
A,NR,Y35-39,IT,,1986,36783
A,NR,Y35-39,IT,,1987,34690
A,NR,Y35-39,IT,,1988,32080
A,NR,Y35-39,IT,,1989,30311
A,NR,Y35-39,IT,,1990,29432
A,NR,Y35-39,IT,,1991,28307
A,NR,Y35-39,IT,,1992,26819
A,NR,Y35-39,IT,,1993,25908
A,NR,Y35-39,IT,,1994,24359
A,NR,Y35-39,IT,,1995,24175
A,NR,Y35-39,IT,,1996,24633
A,NR,Y35-39,IT,,1997,25030
A,NR,Y35-39,IT,,1998,24488
A,NR,Y35-39,IT,,1999,25101
A,NR,Y35-39,IT,,2000,25101
A,NR,Y35-39,IT,,2001,24043
A,NR,Y35-39,IT,,2002,24138
A,NR,Y35-39,IT,,2003,22877
A,NR,Y35-39,IT,,2004,25701
A,NR,Y35-39,IT,,2005,24615
A,NR,Y35-39,IT,,2006,24019
A,NR,Y35-39,IT,,2007,24208
A,NR,Y35-39,IT,,2008,23354
A,NR,Y35-39,IT,,2009,22916
A,NR,Y35-39,IT,,2010,22996
A,NR,Y35-39,IT,,2011,22659
A,NR,Y35-39,IT,,2012,21530
A,NR,Y35-39,IT,,2013,21069
A,NR,Y35-39,IT,,2014,20280
A,NR,Y35-39,IT,,2016,17724
A,NR,Y35-39,IT,,2017,16618
A,NR,Y35-39,IT,p,2018,15394
A,NR,Y35-39,IT,,2020,14216
A,NR,Y35-39,IT,,2021,13564
A,NR,Y35-39,IT,,2022,13687
A,NR,Y35-39,LT,,1995,6507
A,NR,Y35-39,LT,,1996,5491
A,NR,Y35-39,LT,,1997,4753
A,NR,Y35-39,LT,,1998,4917
A,NR,Y35-39,LT,,1999,4890
A,NR,Y35-39,LT,,2000,2747
A,NR,Y35-39,LT,,2001,2215
A,NR,Y35-39,LT,,2002,2135
A,NR,Y35-39,LT,,2003,1930
A,NR,Y35-39,LT,,2004,1758
A,NR,Y35-39,LT,,2005,1643
A,NR,Y35-39,LT,,2006,1573
A,NR,Y35-39,LT,,2007,1699
A,NR,Y35-39,LT,,2008,1635
A,NR,Y35-39,LT,,2009,1520
A,NR,Y35-39,LT,,2010,1306
A,NR,Y35-39,LT,,2011,1153
A,NR,Y35-39,LT,,2012,1098
A,NR,Y35-39,LT,,2013,985
A,NR,Y35-39,LT,,2014,1005
A,NR,Y35-39,LT,,2015,1000
A,NR,Y35-39,LT,,2016,896
A,NR,Y35-39,LT,,2017,889
A,NR,Y35-39,LT,,2018,806
A,NR,Y35-39,LT,,2019,648
A,NR,Y35-39,LT,,2020,662
A,NR,Y35-39,LT,,2021,600
A,NR,Y35-39,LT,,2022,546
A,NR,Y35-39,LT,,2023,588
A,NR,Y35-39,LV,,1996,4900
A,NR,Y35-39,LV,,1997,4269
A,NR,Y35-39,LV,,1999,2661
A,NR,Y35-39,LV,,2000,2652
A,NR,Y35-39,LV,,2001,2284
A,NR,Y35-39,LV,,2002,2078
A,NR,Y35-39,LV,,2003,2131
A,NR,Y35-39,LV,,2004,1962
A,NR,Y35-39,LV,,2005,1853
A,NR,Y35-39,LV,,2006,1845
A,NR,Y35-39,LV,,2007,1819
A,NR,Y35-39,LV,,2008,1696
A,NR,Y35-39,LV,,2009,1483
A,NR,Y35-39,LV,,2010,1272
A,NR,Y35-39,LV,,2011,1238
A,NR,Y35-39,LV,,2012,994
A,NR,Y35-39,LV,,2013,973
A,NR,Y35-39,LV,,2014,929
A,NR,Y35-39,LV,,2015,848
A,NR,Y35-39,LV,,2016,813
A,NR,Y35-39,LV,,2017,744
A,NR,Y35-39,LV,,2018,661
A,NR,Y35-39,LV,,2019,911
A,NR,Y35-39,LV,,2020,650
A,NR,Y35-39,MD,,2007,2461
A,NR,Y35-39,MD,,2008,2474
A,NR,Y35-39,MD,,2010,2654
A,NR,Y35-39,NO,,1991,1476
A,NR,Y35-39,NO,,1992,1505
A,NR,Y35-39,NO,,1999,1609
A,NR,Y35-39,NO,,2000,1736
A,NR,Y35-39,NO,,2001,1676
A,NR,Y35-39,NO,,2002,1638
A,NR,Y35-39,NO,,2003,1844
A,NR,Y35-39,NO,,2004,1963
A,NR,Y35-39,NO,,2005,1921
A,NR,Y35-39,NO,,2006,1877
A,NR,Y35-39,PL,,2003,40
A,NR,Y35-39,PL,,2004,44
A,NR,Y35-39,PL,,2005,64
A,NR,Y35-39,PL,,2006,50
A,NR,Y35-39,PL,,2007,55
A,NR,Y35-39,PL,,2008,100
A,NR,Y35-39,PL,,2010,254
A,NR,Y35-39,PL,,2011,159
A,NR,Y35-39,PL,,2013,219
A,NR,Y35-39,PL,,2016,378
A,NR,Y35-39,PL,,2017,287
A,NR,Y35-39,PL,,2018,409
A,NR,Y35-39,PL,,2019,441
A,NR,Y35-39,PT,,2008,2861
A,NR,Y35-39,PT,,2009,3101
A,NR,Y35-39,PT,,2010,3285
A,NR,Y35-39,PT,,2011,3432
A,NR,Y35-39,PT,,2012,3373
A,NR,Y35-39,PT,,2014,2921
A,NR,Y35-39,PT,,2015,2921
A,NR,Y35-39,PT,p,2016,2688
A,NR,Y35-39,PT,,2017,2608
A,NR,Y35-39,PT,,2018,2519
A,NR,Y35-39,PT,,2019,2585
A,NR,Y35-39,PT,,2020,2325
A,NR,Y35-39,PT,,2022,2312
A,NR,Y35-39,RO,,1995,71736
A,NR,Y35-39,RO,,1996,63008
A,NR,Y35-39,RO,,1997,46842
A,NR,Y35-39,RO,,1998,36292
